Input	Output
canister : a a ; glass : c g c y ; SEPARATE filter glass	canister : a a ; glass : c c g y ;
flagon : e o o b ; jar : f f ; flask : a r y y ; flask : f a ; SEPARATE filter jar	flagon : e o o b ; jar : f f ; flask : a r y y ; flask : f a ;
vessel : p p ; glass : r v m v ; jug : e e ; SEPARATE shift vessel after glass	glass : r v m v ; vessel : p p ; jug : e e ;
flagon : a a ; jug : p f c p ; pitcher : o f p f ; SEPARATE destroy flagon	jug : p f c p ; pitcher : o f p f ;
bottle : r r v ; bottle : y p b ; vessel : y y m ; SEPARATE add five green to last bottle	bottle : r r v ; bottle : y p b g g g g g ; vessel : y y m ;
bottle : a o ; cup : f v f ; SEPARATE add six red to bottle	bottle : a o r r r r r r ; cup : f v f ;
vessel : h y a ; glass : f d f d ; thermos : a d d b b ; beaker : c v v ; SEPARATE empty beaker	vessel : h y a ; glass : f d f d ; thermos : a d d b b ; beaker : _ ;
decanter : m m o r r o ; decanter : e e r ; jar : c c ; cup : b b a a f ; SEPARATE destroy first decanter	decanter : e e r ; jar : c c ; cup : b b a a f ;
burette : g g ; mug : h p f f h ; flask : p ; pitcher : g e ; SEPARATE filter pitcher	burette : g g ; mug : h p f f h ; flask : p ; pitcher : g e ;
canister : y r r ; decanter : f f b a a b ; mug : g r r ; SEPARATE filter mug	canister : y r r ; decanter : f f b a a b ; mug : g r r ;
beaker : o ; mug : e o ; jug : m v v m ; SEPARATE shift beaker before mug	beaker : o ; mug : e o ; jug : m v v m ;
jar : h m ; thermos : v v a c ; SEPARATE empty jar	jar : _ ; thermos : v v a c ;
jar : g ; jug : y c g y ; decanter : r e e ; SEPARATE shift decanter after jug	jar : g ; jug : y c g y ; decanter : r e e ;
vessel : m m d d e ; thermos : a a ; vessel : c ; SEPARATE create vessel	vessel : m m d d e ; thermos : a a ; vessel : c ; vessel : _ ;
thermos : o o y p y ; urn : g g f ; pitcher : h ; SEPARATE double urn	thermos : o o y p y ; urn : g g f g g f ; pitcher : h ;
flagon : h r ; thermos : b b ; SEPARATE add four magenta to flagon	flagon : h r m m m m ; thermos : b b ;
vessel : m m ; thermos : f f h ; SEPARATE destroy thermos	vessel : m m ;
pitcher : o v o g v ; jug : y d d g g ; SEPARATE destroy pitcher	jug : y d d g g ;
decanter : p p ; jug : o a h h ; SEPARATE shift decanter after jug	jug : o a h h ; decanter : p p ;
pitcher : f f ; vessel : f h f h y ; flask : b b ; glass : f b o o ; SEPARATE empty glass	pitcher : f f ; vessel : f h f h y ; flask : b b ; glass : _ ;
bottle : y a a o y ; jug : c c b b ; mug : r c ; SEPARATE destroy jug	bottle : y a a o y ; mug : r c ;
bottle : g e ; flagon : f f ; vessel : y b y f f ; SEPARATE double vessel	bottle : g e ; flagon : f f ; vessel : y b y f f y b y f f ;
jug : b b ; canister : a ; flask : b r r b c c ; SEPARATE filter flask	jug : b b ; canister : a ; flask : b b r r c c ;
beaker : y y ; urn : o ; vessel : m r r e ; jar : p v p v ; SEPARATE double urn	beaker : y y ; urn : o o ; vessel : m r r e ; jar : p v p v ;
burette : v v ; bottle : a d f f ; thermos : r r ; burette : r r ; SEPARATE destroy bottle	burette : v v ; thermos : r r ; burette : r r ;
bottle : a a d ; flagon : c d m d ; burette : f c h h ; urn : m e y m ; SEPARATE empty urn	bottle : a a d ; flagon : c d m d ; burette : f c h h ; urn : _ ;
bottle : r b b h h ; thermos : d h c ; SEPARATE empty thermos	bottle : r b b h h ; thermos : _ ;
decanter : d g g r d r ; jar : y ; canister : g ; SEPARATE destroy decanter	jar : y ; canister : g ;
mug : f v ; bottle : m o f m o f ; jug : m a a c m ; flagon : d ; SEPARATE double flagon	mug : f v ; bottle : m o f m o f ; jug : m a a c m ; flagon : d d ;
mug : d h g ; mug : a a h h ; glass : r h e ; urn : b ; SEPARATE empty second mug	mug : d h g ; mug : _ ; glass : r h e ; urn : b ;
mug : b b ; vessel : r r v e v e ; vessel : r a d d r a ; flagon : b a h a b ; SEPARATE filter mug	mug : b b ; vessel : r r v e v e ; vessel : r a d d r a ; flagon : b a h a b ;
burette : o m o ; jug : c ; SEPARATE destroy jug	burette : o m o ;
pitcher : f d ; decanter : e a p ; canister : y r r y d d ; flask : p p b ; SEPARATE add five orange to canister	pitcher : f d ; decanter : e a p ; canister : y r r y d d o o o o o ; flask : p p b ;
urn : o o e ; jar : p ; flagon : h r h d r ; SEPARATE double flagon	urn : o o e ; jar : p ; flagon : h r h d r h r h d r ;
jug : m ; mug : p ; SEPARATE filter mug	jug : m ; mug : p ;
glass : b e b e ; flagon : f f a ; SEPARATE shift glass before flagon	glass : b e b e ; flagon : f f a ;
canister : f h f ; jar : d ; SEPARATE create flagon	canister : f h f ; jar : d ; flagon : _ ;
flask : b b h e ; mug : a f ; SEPARATE filter flask	flask : b b h e ; mug : a f ;
bottle : f p f ; decanter : r ; SEPARATE destroy bottle	decanter : r ;
pitcher : h g g c c ; cup : d c ; vessel : o f h h f o ; SEPARATE empty cup	pitcher : h g g c c ; cup : _ ; vessel : o f h h f o ;
vessel : h a v a ; flask : g ; vessel : b b ; burette : f f r e ; SEPARATE shift flask before second vessel	vessel : h a v a ; flask : g ; vessel : b b ; burette : f f r e ;
beaker : e v v e ; pitcher : y f y ; jar : m y m y ; SEPARATE empty jar	beaker : e v v e ; pitcher : y f y ; jar : _ ;
decanter : m ; cup : a o ; canister : a a g r ; SEPARATE add one magenta to decanter	decanter : m m ; cup : a o ; canister : a a g r ;
flagon : c c ; canister : p c ; pitcher : c h h c ; beaker : v ; SEPARATE shift beaker after flagon	flagon : c c ; beaker : v ; canister : p c ; pitcher : c h h c ;
burette : m p p v ; flask : m g ; SEPARATE add four orange to flask	burette : m p p v ; flask : m g o o o o ;
cup : e e b ; flagon : a y h y h a ; SEPARATE create glass	cup : e e b ; flagon : a y h y h a ; glass : _ ;
glass : y ; cup : e e ; vessel : h a h ; SEPARATE double glass	glass : y y ; cup : e e ; vessel : h a h ;
cup : b f f h b ; mug : o o r r ; mug : o v d o d ; SEPARATE double cup	cup : b f f h b b f f h b ; mug : o o r r ; mug : o v d o d ;
decanter : y r y ; bottle : o v ; SEPARATE add three cabernet to bottle	decanter : y r y ; bottle : o v c c c ;
thermos : g d d ; flagon : a ; vessel : d h h d ; SEPARATE create urn	thermos : g d d ; flagon : a ; vessel : d h h d ; urn : _ ;
jar : a c p c p ; bottle : v d v ; canister : r ; flagon : v v g g ; SEPARATE empty bottle	jar : a c p c p ; bottle : _ ; canister : r ; flagon : v v g g ;
thermos : p m a a m ; burette : f ; burette : h r r ; SEPARATE add six orange to thermos	thermos : p m a a m o o o o o o ; burette : f ; burette : h r r ;
jar : m d d ; vessel : e o o ; cup : c ; jug : o e ; SEPARATE add three red to jug	jar : m d d ; vessel : e o o ; cup : c ; jug : o e r r r ;
jar : e ; beaker : y y ; thermos : b r h r h b ; flask : m m ; SEPARATE empty beaker	jar : e ; beaker : _ ; thermos : b r h r h b ; flask : m m ;
beaker : b m ; flask : m m a h ; bottle : d y d ; SEPARATE shift beaker before flask	beaker : b m ; flask : m m a h ; bottle : d y d ;
jug : a ; glass : f c b b ; SEPARATE create thermos	jug : a ; glass : f c b b ; thermos : _ ;
cup : f p ; cup : a a ; thermos : a ; decanter : e b f e ; SEPARATE add six aqua to second cup	cup : f p ; cup : a a a a a a a a ; thermos : a ; decanter : e b f e ;
glass : b m v v m ; urn : m p ; SEPARATE double glass	glass : b m v v m b m v v m ; urn : m p ;
canister : o h ; flagon : e h h c c e ; urn : p p ; SEPARATE add one fuchsia to urn	canister : o h ; flagon : e h h c c e ; urn : p p f ;
beaker : g f g ; cup : v ; burette : a a g c g c ; cup : o o ; SEPARATE filter burette	beaker : g f g ; cup : v ; burette : a a g g c c ; cup : o o ;
beaker : f f d r d r ; jar : e a e ; SEPARATE destroy beaker	jar : e a e ;
beaker : a g g f ; urn : v f ; bottle : o h b o ; SEPARATE create urn	beaker : a g g f ; urn : v f ; bottle : o h b o ; urn : _ ;
cup : p a o a o ; burette : b b ; SEPARATE double cup	cup : p a o a o p a o a o ; burette : b b ;
flask : d ; mug : o a y o a y ; bottle : m y ; thermos : a ; SEPARATE create beaker	flask : d ; mug : o a y o a y ; bottle : m y ; thermos : a ; beaker : _ ;
pitcher : y d f y d ; bottle : r c ; cup : b b e ; canister : o ; SEPARATE filter canister	pitcher : y d f y d ; bottle : r c ; cup : b b e ; canister : o ;
cup : b b y h h ; burette : r f f ; glass : h a a r r ; SEPARATE add two daffodil to burette	cup : b b y h h ; burette : r f f d d ; glass : h a a r r ;
vessel : v h f ; jug : d m d v ; bottle : c a d a c ; cup : a o o a ; SEPARATE destroy jug	vessel : v h f ; bottle : c a d a c ; cup : a o o a ;
thermos : h ; glass : f f r y ; burette : c v ; SEPARATE create decanter	thermos : h ; glass : f f r y ; burette : c v ; decanter : _ ;
bottle : p g p f ; thermos : b ; cup : p ; vessel : b o y o y b ; SEPARATE empty bottle	bottle : _ ; thermos : b ; cup : p ; vessel : b o y o y b ;
flask : a p ; jug : g c ; urn : o p ; thermos : a ; SEPARATE filter flask	flask : a p ; jug : g c ; urn : o p ; thermos : a ;
glass : g a m ; decanter : g p e g ; jar : a a g g ; flask : r r m ; SEPARATE add three purple to glass	glass : g a m p p p ; decanter : g p e g ; jar : a a g g ; flask : r r m ;
flask : o p c p o c ; jar : c m f m ; SEPARATE destroy jar	flask : o p c p o c ;
cup : v b f f ; mug : r r ; thermos : a m b m ; SEPARATE create urn	cup : v b f f ; mug : r r ; thermos : a m b m ; urn : _ ;
jar : d h h r ; mug : e ; vessel : m ; SEPARATE double vessel	jar : d h h r ; mug : e ; vessel : m m ;
burette : o d o b ; jug : g g ; mug : g ; burette : y ; SEPARATE destroy mug	burette : o d o b ; jug : g g ; burette : y ;
beaker : y a y ; bottle : h h ; vessel : h h r r ; SEPARATE destroy bottle	beaker : y a y ; vessel : h h r r ;
bottle : f y y p p ; flagon : e e p ; cup : m ; beaker : b ; SEPARATE create flask	bottle : f y y p p ; flagon : e e p ; cup : m ; beaker : b ; flask : _ ;
beaker : m p p m f ; canister : a ; pitcher : a r ; SEPARATE filter pitcher	beaker : m p p m f ; canister : a ; pitcher : a r ;
urn : c r e ; mug : c o c o ; SEPARATE create cup	urn : c r e ; mug : c o c o ; cup : _ ;
cup : m g c ; vessel : p a o a ; SEPARATE destroy vessel	cup : m g c ;
burette : m y ; pitcher : g ; beaker : o f f ; thermos : h b b c c h ; SEPARATE create bottle	burette : m y ; pitcher : g ; beaker : o f f ; thermos : h b b c c h ; bottle : _ ;
canister : p b b p o ; burette : d v ; SEPARATE add three orange to burette	canister : p b b p o ; burette : d v o o o ;
glass : g g p y ; pitcher : m m ; glass : r ; glass : f f ; SEPARATE empty last glass	glass : g g p y ; pitcher : m m ; glass : r ; glass : _ ;
decanter : o o y ; jar : m ; SEPARATE destroy jar	decanter : o o y ;
canister : o v v r r ; canister : r r v v ; SEPARATE add four blue to first canister	canister : o v v r r b b b b ; canister : r r v v ;
flagon : g ; vessel : y h h ; SEPARATE add six daffodil to flagon	flagon : g d d d d d d ; vessel : y h h ;
thermos : c h h m ; jug : e ; SEPARATE filter jug	thermos : c h h m ; jug : e ;
cup : b ; cup : e e f v v f ; canister : m ; SEPARATE shift canister after first cup	cup : b ; canister : m ; cup : e e f v v f ;
burette : b ; vessel : a c a c ; cup : g b b a a g ; SEPARATE empty burette	burette : _ ; vessel : a c a c ; cup : g b b a a g ;
canister : f a a ; bottle : h h ; SEPARATE shift bottle after canister	canister : f a a ; bottle : h h ;
mug : g ; beaker : a p a p ; urn : c b b c ; urn : h d ; SEPARATE create mug	mug : g ; beaker : a p a p ; urn : c b b c ; urn : h d ; mug : _ ;
jug : m y y b m b ; mug : f f ; canister : g a v a ; burette : y y ; SEPARATE shift burette after mug	jug : m y y b m b ; mug : f f ; burette : y y ; canister : g a v a ;
thermos : g ; glass : a ; mug : b b p a ; SEPARATE double glass	thermos : g ; glass : a a ; mug : b b p a ;
vessel : b o b ; jug : a h p h p a ; jug : y y ; SEPARATE add six red to first jug	vessel : b o b ; jug : a h p h p a r r r r r r ; jug : y y ;
canister : a y d a ; glass : b p b ; SEPARATE double glass	canister : a y d a ; glass : b p b b p b ;
decanter : y b y ; burette : c v ; SEPARATE filter burette	decanter : y b y ; burette : c v ;
jar : m c ; flagon : f f ; vessel : h h ; thermos : h p e ; SEPARATE shift flagon before jar	flagon : f f ; jar : m c ; vessel : h h ; thermos : h p e ;
mug : o ; pitcher : c c v f v ; SEPARATE filter mug	mug : o ; pitcher : c c v f v ;
jug : f o f y y o ; burette : g g ; SEPARATE empty burette	jug : f o f y y o ; burette : _ ;
beaker : e ; beaker : c c p ; SEPARATE destroy first beaker	beaker : c c p ;
flask : v v ; bottle : p c b b p ; thermos : h h ; thermos : y o o ; SEPARATE create flask	flask : v v ; bottle : p c b b p ; thermos : h h ; thermos : y o o ; flask : _ ;
urn : h ; glass : r f ; beaker : m v f ; beaker : e r r c e c ; SEPARATE destroy urn	glass : r f ; beaker : m v f ; beaker : e r r c e c ;
pitcher : v ; jug : m o ; SEPARATE create burette	pitcher : v ; jug : m o ; burette : _ ;
flask : o o ; pitcher : m ; bottle : b b m ; SEPARATE filter flask	flask : o o ; pitcher : m ; bottle : b b m ;
canister : r r ; jug : p a p ; flask : o d o ; SEPARATE empty canister	canister : _ ; jug : p a p ; flask : o d o ;
cup : h h e e ; flask : d d ; urn : f m m y ; vessel : r d d y y r ; SEPARATE double vessel	cup : h h e e ; flask : d d ; urn : f m m y ; vessel : r d d y y r r d d y y r ;
flask : p y h h p ; flask : d o ; SEPARATE destroy first flask	flask : d o ;
flask : o o m ; flask : r r p p o o ; burette : e o y ; thermos : v c v ; SEPARATE destroy last flask	flask : o o m ; burette : e o y ; thermos : v c v ;
beaker : o ; pitcher : d ; flagon : m o o ; jar : m m e ; SEPARATE create decanter	beaker : o ; pitcher : d ; flagon : m o o ; jar : m m e ; decanter : _ ;
burette : b a a b ; flask : e e m ; beaker : p p e ; canister : m ; SEPARATE empty burette	burette : _ ; flask : e e m ; beaker : p p e ; canister : m ;
urn : d ; cup : f v ; bottle : m ; vessel : e e f f ; SEPARATE double cup	urn : d ; cup : f v f v ; bottle : m ; vessel : e e f f ;
burette : o ; pitcher : r ; SEPARATE shift burette after pitcher	pitcher : r ; burette : o ;
vessel : e e ; cup : m g m g ; SEPARATE filter cup	vessel : e e ; cup : m m g g ;
canister : c m r c ; flask : c c ; glass : v r h h ; SEPARATE destroy flask	canister : c m r c ; glass : v r h h ;
decanter : g h e ; jar : v ; mug : b e ; cup : g g h ; SEPARATE create beaker	decanter : g h e ; jar : v ; mug : b e ; cup : g g h ; beaker : _ ;
glass : d m d m g ; burette : p p ; vessel : d d c c ; flagon : r r h v v ; SEPARATE filter vessel	glass : d m d m g ; burette : p p ; vessel : d d c c ; flagon : r r h v v ;
burette : v v c o o c ; bottle : f f ; mug : b o ; mug : h h y ; SEPARATE empty last mug	burette : v v c o o c ; bottle : f f ; mug : b o ; mug : _ ;
urn : m f f a ; bottle : b b m m ; pitcher : c e ; SEPARATE filter urn	urn : m f f a ; bottle : b b m m ; pitcher : c e ;
glass : g ; urn : b h ; SEPARATE filter glass	glass : g ; urn : b h ;
burette : v a v f a ; bottle : v r ; canister : e e ; thermos : d o o ; SEPARATE double burette	burette : v a v f a v a v f a ; bottle : v r ; canister : e e ; thermos : d o o ;
jug : p f p ; bottle : d ; mug : p e e ; flagon : c c ; SEPARATE double flagon	jug : p f p ; bottle : d ; mug : p e e ; flagon : c c c c ;
vessel : g y y ; jar : h h b f f ; pitcher : a ; urn : b ; SEPARATE destroy urn	vessel : g y y ; jar : h h b f f ; pitcher : a ;
jar : c ; jar : r b ; urn : r o ; SEPARATE add one green to last jar	jar : c ; jar : r b g ; urn : r o ;
urn : c c m ; pitcher : b b e e ; decanter : b b ; decanter : o b o b ; SEPARATE empty pitcher	urn : c c m ; pitcher : _ ; decanter : b b ; decanter : o b o b ;
flagon : v ; thermos : h g p h g p ; flask : g m ; SEPARATE double thermos	flagon : v ; thermos : h g p h g p h g p h g p ; flask : g m ;
canister : g ; burette : f f ; beaker : o v v ; thermos : c g c g ; SEPARATE create jug	canister : g ; burette : f f ; beaker : o v v ; thermos : c g c g ; jug : _ ;
canister : y e e o y ; pitcher : m ; SEPARATE shift pitcher after canister	canister : y e e o y ; pitcher : m ;
burette : d d ; jar : g g f o f ; beaker : p d p d ; SEPARATE add three blue to beaker	burette : d d ; jar : g g f o f ; beaker : p d p d b b b ;
thermos : v d v d ; flagon : e a ; beaker : r ; SEPARATE shift flagon before thermos	flagon : e a ; thermos : v d v d ; beaker : r ;
flagon : v v ; cup : a y c y ; mug : f f ; SEPARATE create beaker	flagon : v v ; cup : a y c y ; mug : f f ; beaker : _ ;
decanter : p e p e ; jug : b b ; mug : o ; jar : o ; SEPARATE empty jar	decanter : p e p e ; jug : b b ; mug : o ; jar : _ ;
pitcher : r ; mug : c g g ; SEPARATE empty mug	pitcher : r ; mug : _ ;
cup : e ; urn : v v a h h a ; burette : o ; SEPARATE filter urn	cup : e ; urn : v v a a h h ; burette : o ;
glass : g f f ; jug : b b ; thermos : f f r a a r ; decanter : e e g ; SEPARATE double decanter	glass : g f f ; jug : b b ; thermos : f f r a a r ; decanter : e e g e e g ;
burette : m o o m b ; flask : p p ; mug : c m a a ; urn : f f y ; SEPARATE destroy burette	flask : p p ; mug : c m a a ; urn : f f y ;
flagon : v c v ; pitcher : g ; glass : b ; SEPARATE double pitcher	flagon : v c v ; pitcher : g g ; glass : b ;
thermos : h h d ; jug : y y ; SEPARATE filter thermos	thermos : h h d ; jug : y y ;
canister : b r r b ; beaker : r r ; flask : p e d d ; SEPARATE empty flask	canister : b r r b ; beaker : r r ; flask : _ ;
pitcher : o o ; decanter : c g c d ; burette : o o v ; decanter : v y y v ; SEPARATE destroy burette	pitcher : o o ; decanter : c g c d ; decanter : v y y v ;
jug : m o b ; glass : f y y e e ; beaker : v y y ; decanter : e e ; SEPARATE shift glass after jug	jug : m o b ; glass : f y y e e ; beaker : v y y ; decanter : e e ;
canister : m m ; cup : h e h a e ; pitcher : m ; flagon : f f a c c ; SEPARATE filter pitcher	canister : m m ; cup : h e h a e ; pitcher : m ; flagon : f f a c c ;
mug : g ; decanter : c e c v ; beaker : v f v ; glass : f e f ; SEPARATE empty decanter	mug : g ; decanter : _ ; beaker : v f v ; glass : f e f ;
glass : h ; jug : f m m ; SEPARATE filter jug	glass : h ; jug : f m m ;
urn : v h v ; decanter : r e o e ; bottle : m m v b ; pitcher : h g h v ; SEPARATE empty bottle	urn : v h v ; decanter : r e o e ; bottle : _ ; pitcher : h g h v ;
jar : h p h p ; flagon : e ; glass : c m g g m ; flagon : e o o e y y ; SEPARATE shift glass after jar	jar : h p h p ; glass : c m g g m ; flagon : e ; flagon : e o o e y y ;
