Input	Output
bottle : f b b ; pitcher : e ; beaker : c ; jug : b ; SEPARATE destroy beaker	bottle : f b b ; pitcher : e ; jug : b ;
canister : y y ; cup : e ; flagon : m g g ; SEPARATE destroy flagon	canister : y y ; cup : e ;
vessel : m m ; thermos : f f h ; SEPARATE destroy thermos	vessel : m m ;
canister : g ; vessel : v y h h v ; SEPARATE destroy canister	vessel : v y h h v ;
flagon : y y ; canister : r r ; thermos : b b f f r ; SEPARATE destroy flagon	canister : r r ; thermos : b b f f r ;
flagon : c c b ; pitcher : y ; SEPARATE destroy flagon	pitcher : y ;
flagon : d d ; bottle : b e ; flask : y ; burette : b v ; SEPARATE destroy bottle	flagon : d d ; flask : y ; burette : b v ;
mug : d c d c ; vessel : d ; SEPARATE destroy vessel	mug : d c d c ;
glass : r r ; mug : o ; SEPARATE destroy mug	glass : r r ;
urn : p c c r ; jug : v b b h ; urn : g g ; SEPARATE destroy second urn	urn : p c c r ; jug : v b b h ;
pitcher : e ; vessel : y y a ; SEPARATE destroy vessel	pitcher : e ;
jar : o ; thermos : a o a b ; flask : b ; canister : d b b ; SEPARATE destroy thermos	jar : o ; flask : b ; canister : d b b ;
flagon : v v p o ; thermos : c p c ; decanter : r f a f ; SEPARATE destroy thermos	flagon : v v p o ; decanter : r f a f ;
jug : y o ; decanter : p c ; SEPARATE destroy decanter	jug : y o ;
thermos : a g a ; jug : d e y d e y ; glass : f f ; SEPARATE destroy glass	thermos : a g a ; jug : d e y d e y ;
canister : o p e o ; glass : m f f o ; SEPARATE destroy glass	canister : o p e o ;
thermos : p p ; urn : y o ; jar : b ; flask : p v v p ; SEPARATE destroy thermos	urn : y o ; jar : b ; flask : p v v p ;
canister : g a g ; urn : f f ; flask : f b f ; SEPARATE destroy urn	canister : g a g ; flask : f b f ;
bottle : e e g ; burette : m m e e ; SEPARATE destroy bottle	burette : m m e e ;
bottle : a ; flask : a v a ; flagon : c ; mug : h ; SEPARATE destroy bottle	flask : a v a ; flagon : c ; mug : h ;
vessel : m m ; flagon : a a e r ; SEPARATE destroy vessel	flagon : a a e r ;
beaker : c c e r ; thermos : p p ; SEPARATE destroy thermos	beaker : c c e r ;
jug : b ; jug : p ; decanter : m m ; SEPARATE destroy first jug	jug : p ; decanter : m m ;
vessel : c c ; flask : d g e e ; jug : o m o ; SEPARATE destroy flask	vessel : c c ; jug : o m o ;
decanter : c y o o ; thermos : f f r m m ; SEPARATE destroy thermos	decanter : c y o o ;
pitcher : b ; urn : y y ; SEPARATE destroy urn	pitcher : b ;
urn : f m f ; flagon : v v ; pitcher : a a ; SEPARATE destroy pitcher	urn : f m f ; flagon : v v ;
jug : m m ; jug : f c f c ; jug : f f a a ; SEPARATE destroy first jug	jug : f c f c ; jug : f f a a ;
jar : c ; canister : o o d ; decanter : c d d ; SEPARATE destroy jar	canister : o o d ; decanter : c d d ;
cup : f f c ; jar : m f ; SEPARATE destroy jar	cup : f f c ;
burette : f ; pitcher : d v v ; SEPARATE destroy burette	pitcher : d v v ;
canister : p p o a o ; decanter : h b v v b h ; SEPARATE destroy canister	decanter : h b v v b h ;
beaker : e ; canister : c e c y y ; SEPARATE destroy canister	beaker : e ;
canister : a a ; bottle : a a ; SEPARATE destroy bottle	canister : a a ;
thermos : r ; urn : f ; bottle : p ; cup : d d ; SEPARATE destroy bottle	thermos : r ; urn : f ; cup : d d ;
thermos : m v g g ; flagon : p ; SEPARATE destroy flagon	thermos : m v g g ;
mug : f o e ; flask : v d ; jug : f o v v f ; SEPARATE destroy flask	mug : f o e ; jug : f o v v f ;
mug : m c c m ; vessel : b b f ; SEPARATE destroy mug	vessel : b b f ;
jug : h h y y ; thermos : b ; SEPARATE destroy jug	thermos : b ;
beaker : y a y ; bottle : h h ; vessel : h h r r ; SEPARATE destroy bottle	beaker : y a y ; vessel : h h r r ;
canister : p r p ; cup : a a r h h r ; glass : a ; SEPARATE destroy glass	canister : p r p ; cup : a a r h h r ;
thermos : p g ; mug : d y f f ; flagon : y ; flagon : d ; SEPARATE destroy first flagon	thermos : p g ; mug : d y f f ; flagon : d ;
beaker : b o o ; decanter : h h ; urn : d b d b p ; SEPARATE destroy beaker	decanter : h h ; urn : d b d b p ;
decanter : e y e y ; vessel : y g d y g ; SEPARATE destroy vessel	decanter : e y e y ;
thermos : g g d ; flagon : y v y h v ; urn : o h h ; SEPARATE destroy thermos	flagon : y v y h v ; urn : o h h ;
urn : g g o d o d ; vessel : a a ; SEPARATE destroy urn	vessel : a a ;
burette : a e e ; jug : g g ; SEPARATE destroy burette	jug : g g ;
glass : m e h ; mug : f ; SEPARATE destroy glass	mug : f ;
decanter : o o y ; jar : m ; SEPARATE destroy jar	decanter : o o y ;
pitcher : m m ; urn : o ; SEPARATE destroy pitcher	urn : o ;
urn : p h p h ; jar : h v y v h ; glass : o o y ; SEPARATE destroy jar	urn : p h p h ; glass : o o y ;
mug : h e m ; glass : o v r ; jug : e e b b ; SEPARATE destroy mug	glass : o v r ; jug : e e b b ;
urn : b p b f ; urn : m m ; SEPARATE destroy last urn	urn : b p b f ;
urn : f v m f ; bottle : o c c o ; cup : p ; SEPARATE destroy cup	urn : f v m f ; bottle : o c c o ;
thermos : v v ; pitcher : g ; flask : d o d ; pitcher : p ; SEPARATE destroy first pitcher	thermos : v v ; flask : d o d ; pitcher : p ;
beaker : p m d p ; glass : a a c c ; SEPARATE destroy glass	beaker : p m d p ;
bottle : v e v ; mug : e f f o o ; decanter : g g b b ; SEPARATE destroy decanter	bottle : v e v ; mug : e f f o o ;
jug : v v ; cup : v m m ; SEPARATE destroy cup	jug : v v ;
burette : f c c ; canister : e d r r e ; thermos : g r ; SEPARATE destroy canister	burette : f c c ; thermos : g r ;
flagon : d r v d v ; jar : g b ; burette : m y y ; SEPARATE destroy flagon	jar : g b ; burette : m y y ;
cup : y ; beaker : r ; SEPARATE destroy cup	beaker : r ;
cup : m m e c e ; pitcher : p p ; SEPARATE destroy cup	pitcher : p p ;
jar : h h o ; flask : p ; flask : y g y ; SEPARATE destroy last flask	jar : h h o ; flask : p ;
thermos : d d ; thermos : p p m m d ; SEPARATE destroy first thermos	thermos : p p m m d ;
glass : b d r r b d ; flask : a a v ; SEPARATE destroy glass	flask : a a v ;
jug : g v g b ; jar : f m f m ; beaker : d d f ; SEPARATE destroy jar	jug : g v g b ; beaker : d d f ;
cup : r e e p r ; cup : m ; SEPARATE destroy first cup	cup : m ;
jar : o o ; burette : o o d ; vessel : o o ; SEPARATE destroy vessel	jar : o o ; burette : o o d ;
burette : c c ; bottle : y c c r y ; SEPARATE destroy bottle	burette : c c ;
jar : r r ; vessel : o o ; beaker : f f ; SEPARATE destroy vessel	jar : r r ; beaker : f f ;
thermos : a ; flagon : b g b ; SEPARATE destroy thermos	flagon : b g b ;
bottle : m y m v y ; flask : c m m ; SEPARATE destroy bottle	flask : c m m ;
bottle : g v g v ; glass : c ; SEPARATE destroy bottle	glass : c ;
urn : d p d c ; mug : m ; cup : v v ; glass : a ; SEPARATE destroy cup	urn : d p d c ; mug : m ; glass : a ;
bottle : c ; flask : d o d o a ; burette : g b g o ; SEPARATE destroy bottle	flask : d o d o a ; burette : g b g o ;
decanter : m r r ; mug : m ; jug : y y d d ; pitcher : h ; SEPARATE destroy mug	decanter : m r r ; jug : y y d d ; pitcher : h ;
beaker : d ; vessel : f h h ; SEPARATE destroy beaker	vessel : f h h ;
burette : g y a y ; mug : v v ; jar : g y o o ; SEPARATE destroy mug	burette : g y a y ; jar : g y o o ;
canister : c m r c ; flask : c c ; glass : v r h h ; SEPARATE destroy flask	canister : c m r c ; glass : v r h h ;
thermos : r r ; flagon : d d m c m ; cup : d ; SEPARATE destroy flagon	thermos : r r ; cup : d ;
cup : a a v v ; flagon : o o r a r ; bottle : r ; SEPARATE destroy cup	flagon : o o r a r ; bottle : r ;
pitcher : m ; canister : f f h h ; SEPARATE destroy canister	pitcher : m ;
vessel : r h r h ; bottle : d ; beaker : c c g ; SEPARATE destroy bottle	vessel : r h r h ; beaker : c c g ;
decanter : e r r ; flask : e g y e ; SEPARATE destroy decanter	flask : e g y e ;
thermos : r g r ; flask : e ; jug : v v ; jar : c ; SEPARATE destroy thermos	flask : e ; jug : v v ; jar : c ;
glass : m b g g ; flask : f ; SEPARATE destroy glass	flask : f ;
thermos : e h e ; glass : a a ; SEPARATE destroy glass	thermos : e h e ;
pitcher : m e p p e ; mug : y f g y g ; SEPARATE destroy pitcher	mug : y f g y g ;
mug : a ; jar : f f ; SEPARATE destroy jar	mug : a ;
glass : m ; cup : a a ; canister : g r r ; SEPARATE destroy glass	cup : a a ; canister : g r r ;
flagon : b v v ; canister : m m c ; SEPARATE destroy flagon	canister : m m c ;
bottle : b ; glass : h ; SEPARATE destroy glass	bottle : b ;
flagon : c ; cup : o ; urn : a ; urn : e e ; SEPARATE destroy last urn	flagon : c ; cup : o ; urn : a ;
cup : p y p g g ; canister : o o ; thermos : o v o d v ; SEPARATE destroy canister	cup : p y p g g ; thermos : o v o d v ;
canister : d ; jug : y ; decanter : d d ; urn : d ; SEPARATE destroy canister	jug : y ; decanter : d d ; urn : d ;
urn : y c a ; jug : r h h e r ; SEPARATE destroy jug	urn : y c a ;
thermos : c ; thermos : m v v h m h ; SEPARATE destroy first thermos	thermos : m v v h m h ;
flask : f h f ; jug : c d o c d ; SEPARATE destroy jug	flask : f h f ;
beaker : g g ; jar : o ; SEPARATE destroy beaker	jar : o ;
glass : c d ; urn : p p h ; SEPARATE destroy urn	glass : c d ;
glass : o h m ; beaker : o b e b o ; decanter : m o m h ; SEPARATE destroy glass	beaker : o b e b o ; decanter : m o m h ;
flask : f f r ; pitcher : f p f ; SEPARATE destroy flask	pitcher : f p f ;
pitcher : d ; jug : o o c ; SEPARATE destroy jug	pitcher : d ;
flagon : m m r e ; flagon : p ; SEPARATE destroy last flagon	flagon : m m r e ;
urn : g m m ; bottle : b ; SEPARATE destroy bottle	urn : g m m ;
beaker : h p f ; jar : p ; SEPARATE destroy beaker	jar : p ;
canister : h g h g ; flagon : o ; cup : y ; thermos : m ; SEPARATE destroy cup	canister : h g h g ; flagon : o ; thermos : m ;
urn : a p a ; thermos : d f p ; cup : v d f d ; SEPARATE destroy urn	thermos : d f p ; cup : v d f d ;
thermos : r g r g ; cup : b g g b ; SEPARATE destroy thermos	cup : b g g b ;
thermos : y ; bottle : m ; jar : c v v g c ; SEPARATE destroy jar	thermos : y ; bottle : m ;
flask : f y h h f ; flagon : y y ; thermos : e ; SEPARATE destroy flask	flagon : y y ; thermos : e ;
beaker : h ; flask : p m f m p ; SEPARATE destroy flask	beaker : h ;
vessel : v ; decanter : v e v e g ; SEPARATE destroy vessel	decanter : v e v e g ;
canister : d d ; jug : f d ; beaker : e e c ; thermos : p d ; SEPARATE destroy jug	canister : d d ; beaker : e e c ; thermos : p d ;
bottle : o o ; decanter : g e ; beaker : h r h o ; SEPARATE destroy beaker	bottle : o o ; decanter : g e ;
beaker : e a e ; burette : v o o v a ; SEPARATE destroy burette	beaker : e a e ;
flagon : b d h ; beaker : r r p o o ; SEPARATE destroy beaker	flagon : b d h ;
vessel : a a ; burette : v a v p ; SEPARATE destroy burette	vessel : a a ;
bottle : o o ; pitcher : o d d ; decanter : m b b m ; SEPARATE destroy bottle	pitcher : o d d ; decanter : m b b m ;
decanter : d d y ; jug : r ; decanter : h e e v v ; SEPARATE destroy jug	decanter : d d y ; decanter : h e e v v ;
jar : a ; pitcher : p p ; SEPARATE destroy jar	pitcher : p p ;
cup : o ; bottle : d r m m ; beaker : g g ; SEPARATE destroy bottle	cup : o ; beaker : g g ;
urn : p ; urn : a m ; flask : c o c ; mug : p p ; SEPARATE destroy mug	urn : p ; urn : a m ; flask : c o c ;
flagon : b f c f b ; beaker : m f m ; SEPARATE destroy flagon	beaker : m f m ;
flagon : c r a a c ; jug : b b ; SEPARATE destroy flagon	jug : b b ;
mug : y a y h a h ; glass : f a g ; SEPARATE destroy mug	glass : f a g ;
decanter : h h b ; pitcher : r r ; beaker : g ; flagon : h y ; SEPARATE destroy flagon	decanter : h h b ; pitcher : r r ; beaker : g ;
beaker : v p ; flask : e ; glass : d m y d y ; thermos : d ; SEPARATE destroy glass	beaker : v p ; flask : e ; thermos : d ;
cup : f ; thermos : c c ; SEPARATE destroy cup	thermos : c c ;
bottle : o ; flask : e m ; flask : v d h d h ; SEPARATE destroy last flask	bottle : o ; flask : e m ;
jar : p v d ; thermos : y y ; SEPARATE destroy jar	thermos : y y ;
jar : y m v ; cup : o m y o ; SEPARATE destroy jar	cup : o m y o ;
pitcher : r ; pitcher : h ; SEPARATE destroy first pitcher	pitcher : h ;
vessel : v ; thermos : a h b ; SEPARATE destroy thermos	vessel : v ;
thermos : m ; bottle : r h r h ; SEPARATE destroy bottle	thermos : m ;
flask : y ; canister : y g g c ; flagon : b h h b ; SEPARATE destroy flagon	flask : y ; canister : y g g c ;
jar : y r r d d ; decanter : g b b y ; SEPARATE destroy decanter	jar : y r r d d ;
glass : g g ; urn : a m ; SEPARATE destroy glass	urn : a m ;
jug : e h ; flagon : o ; bottle : a c a ; beaker : e ; SEPARATE destroy jug	flagon : o ; bottle : a c a ; beaker : e ;
mug : c c d g ; cup : y y m ; SEPARATE destroy mug	cup : y y m ;
beaker : d ; flask : d o e e d ; SEPARATE destroy flask	beaker : d ;
vessel : b b ; pitcher : m e v ; SEPARATE destroy vessel	pitcher : m e v ;
pitcher : e ; beaker : b d b f ; SEPARATE destroy pitcher	beaker : b d b f ;
vessel : d d h v ; burette : o p p ; SEPARATE destroy burette	vessel : d d h v ;
vessel : m f f ; beaker : d d ; flagon : v r ; SEPARATE destroy vessel	beaker : d d ; flagon : v r ;
vessel : v o o ; vessel : h b g b g ; SEPARATE destroy last vessel	vessel : v o o ;
flagon : y y ; cup : d r ; bottle : a a o p ; SEPARATE destroy cup	flagon : y y ; bottle : a a o p ;
jug : g ; beaker : p m p f f ; bottle : o e y ; SEPARATE destroy beaker	jug : g ; bottle : o e y ;
canister : r r e ; flask : h m h m y ; urn : d d ; SEPARATE destroy canister	flask : h m h m y ; urn : d d ;
flagon : e v v ; beaker : b e ; SEPARATE destroy beaker	flagon : e v v ;
vessel : d d f f ; beaker : g g ; flask : f ; SEPARATE destroy flask	vessel : d d f f ; beaker : g g ;
burette : e r e ; jar : d r g r d ; bottle : v b ; SEPARATE destroy jar	burette : e r e ; bottle : v b ;
thermos : c c v p ; decanter : h e h o o ; SEPARATE destroy thermos	decanter : h e h o o ;
thermos : r r ; pitcher : g b g f b ; SEPARATE destroy thermos	pitcher : g b g f b ;
canister : c b b o c o ; glass : a a ; vessel : d v v ; SEPARATE destroy vessel	canister : c b b o c o ; glass : a a ;
beaker : p d d p ; burette : p g m p ; SEPARATE destroy beaker	burette : p g m p ;
glass : v v ; jug : m d r ; cup : h o o ; SEPARATE destroy cup	glass : v v ; jug : m d r ;
canister : c ; beaker : p g g o p ; SEPARATE destroy beaker	canister : c ;
glass : e e f c f ; glass : e e p ; SEPARATE destroy last glass	glass : e e f c f ;
canister : f ; flagon : d h h d ; beaker : v ; burette : f ; SEPARATE destroy burette	canister : f ; flagon : d h h d ; beaker : v ;
canister : g g ; decanter : b b ; glass : e ; decanter : d d ; SEPARATE destroy glass	canister : g g ; decanter : b b ; decanter : d d ;
burette : p p y r r ; vessel : h ; SEPARATE destroy burette	vessel : h ;
jug : a o o ; jar : h d d h b ; SEPARATE destroy jug	jar : h d d h b ;
cup : y y v ; burette : y m m v v y ; flagon : f v v ; SEPARATE destroy cup	burette : y m m v v y ; flagon : f v v ;
jar : v f y ; flask : m m ; SEPARATE destroy jar	flask : m m ;
canister : f f ; canister : c c ; SEPARATE destroy first canister	canister : c c ;
jar : d d ; flagon : m f m ; SEPARATE destroy jar	flagon : m f m ;
flask : h o h ; flask : p c p ; glass : o ; flagon : b b ; SEPARATE destroy flagon	flask : h o h ; flask : p c p ; glass : o ;
decanter : v v ; thermos : v c v ; SEPARATE destroy thermos	decanter : v v ;
decanter : h h ; canister : r e ; cup : v v f f ; SEPARATE destroy canister	decanter : h h ; cup : v v f f ;
canister : y ; decanter : b ; SEPARATE destroy decanter	canister : y ;
jug : e ; cup : h ; decanter : p h a ; pitcher : h ; SEPARATE destroy jug	cup : h ; decanter : p h a ; pitcher : h ;
glass : m g g ; jar : r a r ; thermos : a d a d f ; SEPARATE destroy jar	glass : m g g ; thermos : a d a d f ;
flask : p p f ; pitcher : r ; vessel : d c d ; SEPARATE destroy vessel	flask : p p f ; pitcher : r ;
glass : b b e ; flask : b m r b ; SEPARATE destroy flask	glass : b b e ;
jar : r v r v m ; mug : g g a a y ; SEPARATE destroy mug	jar : r v r v m ;
jug : a h a ; pitcher : d p p ; mug : d y ; SEPARATE destroy jug	pitcher : d p p ; mug : d y ;
flask : d o b ; glass : m m r ; beaker : p v v p ; SEPARATE destroy flask	glass : m m r ; beaker : p v v p ;
vessel : m ; mug : m b e m ; thermos : m f ; SEPARATE destroy thermos	vessel : m ; mug : m b e m ;
urn : p r a r p ; mug : e e ; bottle : m d d p ; SEPARATE destroy urn	mug : e e ; bottle : m d d p ;
jug : f ; glass : f f ; flagon : y p ; glass : p v g ; SEPARATE destroy jug	glass : f f ; flagon : y p ; glass : p v g ;
burette : c ; vessel : o ; glass : m m ; SEPARATE destroy burette	vessel : o ; glass : m m ;
jar : o o ; vessel : e ; burette : o o ; jug : y m g g ; SEPARATE destroy jug	jar : o o ; vessel : e ; burette : o o ;
pitcher : m c y ; vessel : r ; thermos : m c a c a m ; SEPARATE destroy vessel	pitcher : m c y ; thermos : m c a c a m ;
flagon : r p ; cup : c c ; SEPARATE destroy flagon	cup : c c ;
jar : y y ; canister : c c ; mug : b y ; beaker : o m ; SEPARATE destroy beaker	jar : y y ; canister : c c ; mug : b y ;
cup : c c ; cup : g g v v ; flask : o g o g h ; SEPARATE destroy flask	cup : c c ; cup : g g v v ;
vessel : v y v y ; pitcher : c m v v ; SEPARATE destroy vessel	pitcher : c m v v ;
glass : c c v ; cup : a a d c ; SEPARATE destroy glass	cup : a a d c ;
flagon : m ; glass : g g ; flagon : h ; SEPARATE destroy last flagon	flagon : m ; glass : g g ;
flagon : f f v v ; flask : b f b f ; SEPARATE destroy flagon	flask : b f b f ;
decanter : a ; flask : g v v g ; vessel : d d ; SEPARATE destroy decanter	flask : g v v g ; vessel : d d ;
jar : m m h a ; glass : a a c c ; SEPARATE destroy jar	glass : a a c c ;
jug : p ; urn : b e r r ; SEPARATE destroy urn	jug : p ;
beaker : o v v y ; burette : o g g ; jar : f ; SEPARATE destroy jar	beaker : o v v y ; burette : o g g ;
flask : d ; urn : m v m f f ; SEPARATE destroy urn	flask : d ;
canister : o o ; flask : c a ; SEPARATE destroy canister	flask : c a ;
glass : m f m f o ; jar : d d c ; SEPARATE destroy glass	jar : d d c ;
vessel : r r ; bottle : v v f ; thermos : o v y ; SEPARATE destroy thermos	vessel : r r ; bottle : v v f ;
thermos : o o ; bottle : f ; SEPARATE destroy bottle	thermos : o o ;
burette : r p ; bottle : p p ; jar : v d m ; flask : h h ; SEPARATE destroy bottle	burette : r p ; jar : v d m ; flask : h h ;
jar : a ; flask : p v v p ; SEPARATE destroy jar	flask : p v v p ;
cup : h o ; flask : p ; SEPARATE destroy cup	flask : p ;
mug : c c ; vessel : h c m m h ; SEPARATE destroy vessel	mug : c c ;
vessel : a a v ; flagon : p h f p ; SEPARATE destroy flagon	vessel : a a v ;
beaker : p p g m ; bottle : r ; SEPARATE destroy beaker	bottle : r ;
decanter : f ; urn : g h ; pitcher : v y ; bottle : g f p g ; SEPARATE destroy pitcher	decanter : f ; urn : g h ; bottle : g f p g ;
thermos : f v ; thermos : m m ; SEPARATE destroy first thermos	thermos : m m ;
urn : c m c m ; burette : b v ; SEPARATE destroy burette	urn : c m c m ;
vessel : f b p ; beaker : f v f ; urn : d r r v ; SEPARATE destroy urn	vessel : f b p ; beaker : f v f ;
glass : v v b ; glass : r r a ; bottle : a a v g ; SEPARATE destroy bottle	glass : v v b ; glass : r r a ;
